SID,SEASON,BASIN,SUBBASIN,NAME,ISO_TIME,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND
2021227N36297,2021,NA,NA,HENRI,22/08/2021 0:00,37.6,-70.9, ,HU,65
2021227N36297,2021,NA,NA,HENRI,22/08/2021 3:00,38.5671,-70.8574, ,HU,65
2021227N36297,2021,NA,NA,HENRI,22/08/2021 6:00,39.4,-71, ,HU,65
2021227N36297,2021,NA,NA,HENRI,22/08/2021 9:00,40.1238,-71.1127, ,HU,60
2021227N36297,2021,NA,NA,HENRI,22/08/2021 12:00,40.7,-71.3, ,TS,55
2021227N36297,2021,NA,NA,HENRI,22/08/2021 15:00,41.1601,-71.5416, ,TS,55
2021227N36297,2021,NA,NA,HENRI,22/08/2021 15:20,41.2,-71.6,L,TS,55
2021227N36297,2021,NA,NA,HENRI,22/08/2021 16:15,41.3,-71.8,L,TS,55
2021227N36297,2021,NA,NA,HENRI,22/08/2021 18:00,41.5,-72, ,TS,40
2021227N36297,2021,NA,NA,HENRI,22/08/2021 21:00,41.7216,-72.4366, ,TS,35
2021227N36297,2021,NA,NA,HENRI,23/08/2021 0:00,41.8,-73, ,TD,30
2021227N36297,2021,NA,NA,HENRI,23/08/2021 3:00,41.7814,-73.7911, ,TD,27
2021227N36297,2021,NA,NA,HENRI,23/08/2021 6:00,41.7,-74.4, ,TD,25
2021227N36297,2021,NA,NA,HENRI,23/08/2021 9:00,41.6493,-74.4348, ,TD,25
2021227N36297,2021,NA,NA,HENRI,23/08/2021 12:00,41.6,-74.2, ,TD,25
2021227N36297,2021,NA,NA,HENRI,23/08/2021 15:00,41.5496,-74.0676, ,TD,25
2021227N36297,2021,NA,NA,HENRI,23/08/2021 18:00,41.5,-73.8, ,LO,25
2021227N36297,2021,NA,NA,HENRI,23/08/2021 21:00,41.4048,-73.331, ,LO,22
2021227N36297,2021,NA,NA,HENRI,24/08/2021 0:00,41.4,-72.7, ,LO,20
2021227N36297,2021,NA,NA,HENRI,24/08/2021 3:00,41.6199,-71.989, ,LO,20
2021227N36297,2021,NA,NA,HENRI,24/08/2021 6:00,41.9,-71.2, ,LO,20
2021227N36297,2021,NA,NA,HENRI,24/08/2021 9:00,42.0783,-70.4595, ,LO,20
2021227N36297,2021,NA,NA,HENRI,24/08/2021 12:00,42.2,-69.6, ,LO,20
2021227N36297,2021,NA,NA,HENRI,24/08/2021 15:00,42.2685,-68.5177, ,LO,22
2021227N36297,2021,NA,NA,HENRI,24/08/2021 18:00,42.3,-67.3, ,LO,25
2021239N17281,2021,NA,CS,IDA,26/08/2021 12:00,16.5,-78.9, ,TD,30
2021239N17281,2021,NA,CS,IDA,26/08/2021 15:00,16.9551,-79.1897, ,TD,32
2021239N17281,2021,NA,CS,IDA,26/08/2021 18:00,17.4,-79.5, ,TS,35
2021239N17281,2021,NA,CS,IDA,26/08/2021 21:00,17.835,-79.8427, ,TS,37
2021239N17281,2021,NA,CS,IDA,27/08/2021 0:00,18.3,-80.2, ,TS,40
2021239N17281,2021,NA,CS,IDA,27/08/2021 3:00,18.8424,-80.5427, ,TS,42
2021239N17281,2021,NA,CS,IDA,27/08/2021 6:00,19.4,-80.9, ,TS,45
2021239N17281,2021,NA,CS,IDA,27/08/2021 9:00,19.8999,-81.2854, ,TS,50
2021239N17281,2021,NA,CS,IDA,27/08/2021 12:00,20.4,-81.7, ,TS,55
2021239N17281,2021,NA,CS,IDA,27/08/2021 15:00,20.9508,-82.1611, ,TS,62
2021239N17281,2021,NA,CS,IDA,27/08/2021 18:00,21.5,-82.6,L,HU,70
2021239N17281,2021,NA,CS,IDA,27/08/2021 21:00,21.857,-82.6144, ,HU,70
2021239N17281,2021,NA,CS,IDA,27/08/2021 23:25,22.4,-83.2,L,HU,70
2021239N17281,2021,NA,NA,IDA,28/08/2021 0:00,22.6,-83.5, ,HU,70
2021239N17281,2021,NA,GM,IDA,28/08/2021 3:00,23.2157,-84.3868, ,HU,70
2021239N17281,2021,NA,GM,IDA,28/08/2021 6:00,23.5,-84.7, ,HU,70
2021239N17281,2021,NA,GM,IDA,28/08/2021 9:00,23.9273,-85.2232, ,HU,70
2021239N17281,2021,NA,GM,IDA,28/08/2021 12:00,24.4,-85.7, ,HU,70
2021239N17281,2021,NA,GM,IDA,28/08/2021 15:00,24.9847,-86.1503, ,HU,75
2021239N17281,2021,NA,GM,IDA,28/08/2021 18:00,25.6,-86.6, ,HU,80
2021239N17281,2021,NA,GM,IDA,28/08/2021 21:00,26.1723,-87.0853, ,HU,85
2021239N17281,2021,NA,GM,IDA,29/08/2021 0:00,26.7,-87.6, ,HU,90
2021239N17281,2021,NA,GM,IDA,29/08/2021 3:00,27.165,-88.1579, ,HU,102
2021239N17281,2021,NA,GM,IDA,29/08/2021 6:00,27.6,-88.7, ,HU,115
2021239N17281,2021,NA,GM,IDA,29/08/2021 9:00,28.0637,-89.1787, ,HU,122
2021239N17281,2021,NA,GM,IDA,29/08/2021 12:00,28.5,-89.6, ,HU,130
2021239N17281,2021,NA,GM,IDA,29/08/2021 15:00,28.8922,-89.9294, ,HU,130
2021239N17281,2021,NA,GM,IDA,29/08/2021 16:55,29.1,-90.2,L,HU,130
2021239N17281,2021,NA,GM,IDA,29/08/2021 18:00,29.2,-90.4, ,HU,125
2021239N17281,2021,NA,NA,IDA,29/08/2021 21:00,29.5303,-90.6215, ,HU,115
2021239N17281,2021,NA,NA,IDA,30/08/2021 0:00,29.9,-90.6, ,HU,105
2021239N17281,2021,NA,NA,IDA,30/08/2021 3:00,30.235,-90.7075, ,HU,85
2021239N17281,2021,NA,NA,IDA,30/08/2021 6:00,30.6,-90.8, ,HU,65
2021239N17281,2021,NA,NA,IDA,30/08/2021 9:00,31.05,-90.8946, ,HU,52
2021239N17281,2021,NA,NA,IDA,30/08/2021 12:00,31.5,-90.9, ,TS,40
2021239N17281,2021,NA,NA,IDA,30/08/2021 15:00,31.8575,-90.7451, ,TS,37
2021239N17281,2021,NA,NA,IDA,30/08/2021 18:00,32.2,-90.5, ,TS,35
2021239N17281,2021,NA,NA,IDA,30/08/2021 21:00,32.5924,-90.2648, ,TS,32
2021239N17281,2021,NA,NA,IDA,31/08/2021 0:00,33,-90, ,TD,30
2021239N17281,2021,NA,NA,IDA,31/08/2021 3:00,33.4147,-89.7371, ,TD,27
2021239N17281,2021,NA,NA,IDA,31/08/2021 6:00,33.8,-89.4, ,TD,25
2021239N17281,2021,NA,NA,IDA,31/08/2021 9:00,34.1073,-88.9519, ,TD,25
2021239N17281,2021,NA,NA,IDA,31/08/2021 12:00,34.4,-88.4, ,TD,25
2021239N17281,2021,NA,NA,IDA,31/08/2021 15:00,34.7421,-87.7946, ,TD,22
2021239N17281,2021,NA,NA,IDA,31/08/2021 18:00,35.1,-87.1, ,TD,20
2021239N17281,2021,NA,NA,IDA,31/08/2021 21:00,35.4344,-86.3437, ,TD,20
2021239N17281,2021,NA,NA,IDA,1/09/2021 0:00,35.8,-85.5, ,TD,20
2021239N17281,2021,NA,NA,IDA,1/09/2021 3:00,36.2269,-84.5866, ,TD,20
2021239N17281,2021,NA,NA,IDA,1/09/2021 6:00,36.7,-83.6, ,TD,20
2021239N17281,2021,NA,NA,IDA,1/09/2021 9:00,37.1675,-82.6289, ,TD,22
2021239N17281,2021,NA,NA,IDA,1/09/2021 12:00,37.7,-81.5, ,EX,25
2021239N17281,2021,NA,NA,IDA,1/09/2021 15:00,38.3657,-80.0626, ,EX,27
2021239N17281,2021,NA,NA,IDA,1/09/2021 18:00,39,-78.5, ,EX,30
2021239N17281,2021,NA,NA,IDA,1/09/2021 21:00,39.4356,-77.0311, ,EX,32
2021239N17281,2021,NA,NA,IDA,2/09/2021 0:00,39.8,-75.6, ,EX,35
2021239N17281,2021,NA,NA,IDA,2/09/2021 3:00,40.1972,-74.2128, ,EX,37
2021239N17281,2021,NA,NA,IDA,2/09/2021 6:00,40.6,-72.8, ,EX,40
2021239N17281,2021,NA,NA,IDA,2/09/2021 9:00,40.9181,-71.2217, ,EX,40
2021239N17281,2021,NA,NA,IDA,2/09/2021 12:00,41.4,-69.7, ,EX,40
2021239N17281,2021,NA,NA,IDA,2/09/2021 15:00,42.2497,-68.404, ,EX,40
2021239N17281,2021,NA,NA,IDA,2/09/2021 18:00,43.3,-67.2, ,EX,40
2021239N17281,2021,NA,NA,IDA,2/09/2021 21:00,44.4037,-65.8501, ,EX,40
2021239N17281,2021,NA,NA,IDA,3/09/2021 0:00,45.4,-64.7, ,EX,40
2021239N17281,2021,NA,NA,IDA,3/09/2021 3:00,46.0875,-64.0229, ,EX,42
2021239N17281,2021,NA,NA,IDA,3/09/2021 6:00,46.6,-63.6, ,EX,45
2021239N17281,2021,NA,NA,IDA,3/09/2021 9:00,47.0575,-63.0892, ,EX,45
2021239N17281,2021,NA,NA,IDA,3/09/2021 12:00,47.5,-62.7, ,EX,45
2021239N17281,2021,NA,NA,IDA,3/09/2021 15:00,48.1021,-62.4301, ,EX,45
2021239N17281,2021,NA,NA,IDA,3/09/2021 18:00,48.6,-62.4, ,EX,45
2021239N17281,2021,NA,NA,IDA,3/09/2021 21:00,48.7901,-62.6666, ,EX,45
2021239N17281,2021,NA,NA,IDA,4/09/2021 0:00,48.8,-63.1, ,EX,45
2021239N17281,2021,NA,NA,IDA,4/09/2021 3:00,48.8478,-63.5526, ,EX,42
2021239N17281,2021,NA,NA,IDA,4/09/2021 6:00,48.7,-63.9, ,EX,40
2021239N17281,2021,NA,NA,IDA,4/09/2021 9:00,48.2172,-63.9902, ,EX,37
2021239N17281,2021,NA,NA,IDA,4/09/2021 12:00,47.6,-63.9, ,EX,35
2021239N17281,2021,NA,NA,IDA,4/09/2021 15:00,47.0652,-63.7193, ,EX,32
2021239N17281,2021,NA,NA,IDA,4/09/2021 18:00,46.6,-63.5, ,EX,30
2021240N13313,2021,NA,NA,KATE,27/08/2021 12:00,13.1,-47.3, ,LO,25
2021240N13313,2021,NA,NA,KATE,27/08/2021 15:00,13.2001,-47.83, ,LO,25
2021240N13313,2021,NA,NA,KATE,27/08/2021 18:00,13.3,-48.4, ,LO,25
2021240N13313,2021,NA,NA,KATE,27/08/2021 21:00,13.4002,-49.01, ,LO,25
2021240N13313,2021,NA,NA,KATE,28/08/2021 0:00,13.5,-49.5, ,LO,25
2021240N13313,2021,NA,NA,KATE,28/08/2021 3:00,13.5548,-49.7176, ,LO,27
2021240N13313,2021,NA,NA,KATE,28/08/2021 6:00,13.7,-49.8, ,TD,30
2021240N13313,2021,NA,NA,KATE,28/08/2021 9:00,14.0625,-49.9224, ,TD,30
2021240N13313,2021,NA,NA,KATE,28/08/2021 12:00,14.5,-50, ,TD,30
2021240N13313,2021,NA,NA,KATE,28/08/2021 15:00,14.835,-50.0225, ,TD,30
2021240N13313,2021,NA,NA,KATE,28/08/2021 18:00,15.2,-50, ,TD,30
2021240N13313,2021,NA,NA,KATE,28/08/2021 21:00,15.67,-49.9426, ,TD,30
2021240N13313,2021,NA,NA,KATE,29/08/2021 0:00,16.2,-49.9, ,TD,30
2021240N13313,2021,NA,NA,KATE,29/08/2021 3:00,16.7425,-49.9275, ,TD,30
2021240N13313,2021,NA,NA,KATE,29/08/2021 6:00,17.3,-50, ,TD,30
2021240N13313,2021,NA,NA,KATE,29/08/2021 9:00,17.8725,-50.0999, ,TD,30
2021240N13313,2021,NA,NA,KATE,29/08/2021 12:00,18.4,-50.2, ,TD,30
2021240N13313,2021,NA,NA,KATE,29/08/2021 15:00,18.8375,-50.2501, ,TD,30
2021240N13313,2021,NA,NA,KATE,29/08/2021 18:00,19.2,-50.3, ,TD,30
2021240N13313,2021,NA,NA,KATE,29/08/2021 21:00,19.5075,-50.4, ,TD,30
2021240N13313,2021,NA,NA,KATE,30/08/2021 0:00,19.8,-50.5, ,TD,30
2021240N13313,2021,NA,NA,KATE,30/08/2021 3:00,20.135,-50.5501, ,TD,32
2021240N13313,2021,NA,NA,KATE,30/08/2021 6:00,20.5,-50.6, ,TS,35
2021240N13313,2021,NA,NA,KATE,30/08/2021 9:00,20.8925,-50.6999, ,TS,37
2021240N13313,2021,NA,NA,KATE,30/08/2021 12:00,21.3,-50.8, ,TS,40
2021240N13313,2021,NA,NA,KATE,30/08/2021 15:00,21.7225,-50.865, ,TS,37
2021240N13313,2021,NA,NA,KATE,30/08/2021 18:00,22.1,-50.9, ,TS,35
2021240N13313,2021,NA,NA,KATE,30/08/2021 21:00,22.395,-50.9076, ,TS,35
2021240N13313,2021,NA,NA,KATE,31/08/2021 0:00,22.6,-50.9, ,TS,35
2021240N13313,2021,NA,NA,KATE,31/08/2021 3:00,22.7075,-50.9, ,TS,35
2021240N13313,2021,NA,NA,KATE,31/08/2021 6:00,22.8,-50.9, ,TS,35
2021240N13313,2021,NA,NA,KATE,31/08/2021 9:00,22.9625,-50.9, ,TS,32
2021240N13313,2021,NA,NA,KATE,31/08/2021 12:00,23.2,-50.9, ,TD,30
2021240N13313,2021,NA,NA,KATE,31/08/2021 15:00,23.5275,-50.8777, ,TD,30
2021240N13313,2021,NA,NA,KATE,31/08/2021 18:00,23.9,-50.9, ,TD,30
2021240N13313,2021,NA,NA,KATE,31/08/2021 21:00,24.25,-51.0274, ,TD,30
2021240N13313,2021,NA,NA,KATE,1/09/2021 0:00,24.6,-51.2, ,TD,30
2021240N13313,2021,NA,NA,KATE,1/09/2021 3:00,24.9048,-51.3133, ,TD,30
2021240N13313,2021,NA,NA,KATE,1/09/2021 6:00,25.3,-51.5, ,TD,30
2021240N13313,2021,NA,NA,KATE,1/09/2021 9:00,25.8904,-51.8483, ,TD,30
2021240N13313,2021,NA,NA,KATE,1/09/2021 12:00,26.6,-52.3, ,TD,30
2021241N32308,2021,NA,NA,JULIAN,28/08/2021 12:00,32.1,-51.7, ,LO,25
2021241N32308,2021,NA,NA,JULIAN,28/08/2021 15:00,32.1325,-51.3726, ,LO,27
2021241N32308,2021,NA,NA,JULIAN,28/08/2021 18:00,32.2,-51, ,TD,30
2021241N32308,2021,NA,NA,JULIAN,28/08/2021 21:00,32.3401,-50.5572, ,TD,30
2021241N32308,2021,NA,NA,JULIAN,29/08/2021 0:00,32.6,-50.1, ,TD,30
2021241N32308,2021,NA,NA,JULIAN,29/08/2021 3:00,33.0042,-49.744, ,TD,32
2021241N32308,2021,NA,NA,JULIAN,29/08/2021 6:00,33.5,-49.3, ,TS,35
2021241N32308,2021,NA,NA,JULIAN,29/08/2021 9:00,33.9619,-48.6457, ,TS,40
2021241N32308,2021,NA,NA,JULIAN,29/08/2021 12:00,34.5,-47.8, ,TS,45
2021241N32308,2021,NA,NA,JULIAN,29/08/2021 15:00,35.1829,-46.8688, ,TS,47
2021241N32308,2021,NA,NA,JULIAN,29/08/2021 18:00,35.9,-45.7, ,TS,50
2021241N32308,2021,NA,NA,JULIAN,29/08/2021 21:00,36.472,-44.1844, ,TS,50
2021241N32308,2021,NA,NA,JULIAN,30/08/2021 0:00,37.1,-42.6, ,TS,50
2021241N32308,2021,NA,NA,JULIAN,30/08/2021 3:00,37.9609,-41.225, ,TS,50
2021241N32308,2021,NA,NA,JULIAN,30/08/2021 6:00,38.9,-40, ,TS,50
2021241N32308,2021,NA,NA,JULIAN,30/08/2021 9:00,39.7408,-38.8932, ,TS,50
2021241N32308,2021,NA,NA,JULIAN,30/08/2021 12:00,40.6,-37.9, ,EX,50
2021241N32308,2021,NA,NA,JULIAN,30/08/2021 15:00,41.5053,-36.8599, ,EX,47
2021241N32308,2021,NA,NA,JULIAN,30/08/2021 18:00,42.5,-36, ,EX,45
2021241N32308,2021,NA,NA,JULIAN,30/08/2021 21:00,43.5888,-35.4487, ,EX,45
2021241N32308,2021,NA,NA,JULIAN,31/08/2021 0:00,44.8,-35.1, ,EX,45
2021241N32308,2021,NA,NA,JULIAN,31/08/2021 3:00,46.0973,-34.6646, ,EX,45
2021241N32308,2021,NA,NA,JULIAN,31/08/2021 6:00,47.5,-34.5, ,EX,45
2021241N32308,2021,NA,NA,JULIAN,31/08/2021 9:00,48.9811,-34.8326, ,EX,45
2021241N32308,2021,NA,NA,JULIAN,31/08/2021 12:00,50.5,-35.5, ,EX,45
2021244N12339,2021,NA,NA,LARRY,31/08/2021 18:00,11.5,-20.6, ,TD,30
2021244N12339,2021,NA,NA,LARRY,31/08/2021 21:00,11.7081,-21.5397, ,TD,32
2021244N12339,2021,NA,NA,LARRY,1/09/2021 0:00,11.9,-22.5, ,TS,35
2021244N12339,2021,NA,NA,LARRY,1/09/2021 3:00,12.0647,-23.4926, ,TS,37
2021244N12339,2021,NA,NA,LARRY,1/09/2021 6:00,12.2,-24.5, ,TS,40
2021244N12339,2021,NA,NA,LARRY,1/09/2021 9:00,12.3147,-25.5076, ,TS,42
2021244N12339,2021,NA,NA,LARRY,1/09/2021 12:00,12.4,-26.5, ,TS,45
2021244N12339,2021,NA,NA,LARRY,1/09/2021 15:00,12.4498,-27.4802, ,TS,50
2021244N12339,2021,NA,NA,LARRY,1/09/2021 18:00,12.5,-28.4, ,TS,55
2021244N12339,2021,NA,NA,LARRY,1/09/2021 21:00,12.5845,-29.2226, ,TS,57
2021244N12339,2021,NA,NA,LARRY,2/09/2021 0:00,12.7,-30, ,TS,60
2021244N12339,2021,NA,NA,LARRY,2/09/2021 3:00,12.8422,-30.7925, ,TS,62
2021244N12339,2021,NA,NA,LARRY,2/09/2021 6:00,13,-31.6, ,HU,65
2021244N12339,2021,NA,NA,LARRY,2/09/2021 9:00,13.1498,-32.4426, ,HU,67
2021244N12339,2021,NA,NA,LARRY,2/09/2021 12:00,13.3,-33.3, ,HU,70
2021244N12339,2021,NA,NA,LARRY,2/09/2021 15:00,13.4497,-34.1501, ,HU,70
2021244N12339,2021,NA,NA,LARRY,2/09/2021 18:00,13.6,-35, ,HU,70
2021244N12339,2021,NA,NA,LARRY,2/09/2021 21:00,13.7572,-35.85, ,HU,72
2021244N12339,2021,NA,NA,LARRY,3/09/2021 0:00,13.9,-36.7, ,HU,75
2021244N12339,2021,NA,NA,LARRY,3/09/2021 3:00,13.9998,-37.5577, ,HU,77
2021244N12339,2021,NA,NA,LARRY,3/09/2021 6:00,14.1,-38.4, ,HU,80
2021244N12339,2021,NA,NA,LARRY,3/09/2021 9:00,14.2423,-39.2225, ,HU,80
2021244N12339,2021,NA,NA,LARRY,3/09/2021 12:00,14.4,-40, ,HU,80
2021244N12339,2021,NA,NA,LARRY,3/09/2021 15:00,14.5347,-40.7227, ,HU,85
2021244N12339,2021,NA,NA,LARRY,3/09/2021 18:00,14.7,-41.4, ,HU,90
2021244N12339,2021,NA,NA,LARRY,3/09/2021 21:00,14.9273,-42.0576, ,HU,95
2021244N12339,2021,NA,NA,LARRY,4/09/2021 0:00,15.2,-42.7, ,HU,100
2021244N12339,2021,NA,NA,LARRY,4/09/2021 3:00,15.4923,-43.3501, ,HU,105
2021244N12339,2021,NA,NA,LARRY,4/09/2021 6:00,15.8,-44, ,HU,110
2021244N12339,2021,NA,NA,LARRY,4/09/2021 9:00,16.0999,-44.6577, ,HU,110
2021244N12339,2021,NA,NA,LARRY,4/09/2021 12:00,16.4,-45.3, ,HU,110
2021244N12339,2021,NA,NA,LARRY,4/09/2021 15:00,16.6924,-45.9227, ,HU,107
2021244N12339,2021,NA,NA,LARRY,4/09/2021 18:00,17,-46.5, ,HU,105
2021244N12339,2021,NA,NA,LARRY,4/09/2021 21:00,17.3423,-47.0152, ,HU,105
2021244N12339,2021,NA,NA,LARRY,5/09/2021 0:00,17.7,-47.5, ,HU,105
2021244N12339,2021,NA,NA,LARRY,5/09/2021 3:00,18.0424,-48.0077, ,HU,105
2021244N12339,2021,NA,NA,LARRY,5/09/2021 6:00,18.4,-48.5, ,HU,105
2021244N12339,2021,NA,NA,LARRY,5/09/2021 9:00,18.7923,-48.9577, ,HU,107
2021244N12339,2021,NA,NA,LARRY,5/09/2021 12:00,19.2,-49.4, ,HU,110
2021244N12339,2021,NA,NA,LARRY,5/09/2021 15:00,19.6074,-49.8502, ,HU,110
2021244N12339,2021,NA,NA,LARRY,5/09/2021 18:00,20,-50.3, ,HU,110
2021244N12339,2021,NA,NA,LARRY,5/09/2021 21:00,20.3724,-50.7576, ,HU,110
2021244N12339,2021,NA,NA,LARRY,6/09/2021 0:00,20.7,-51.2, ,HU,110
2021244N12339,2021,NA,NA,LARRY,6/09/2021 3:00,20.9724,-51.6152, ,HU,107
2021244N12339,2021,NA,NA,LARRY,6/09/2021 6:00,21.2,-52, ,HU,105
2021244N12339,2021,NA,NA,LARRY,6/09/2021 9:00,21.3998,-52.3503, ,HU,105
2021244N12339,2021,NA,NA,LARRY,6/09/2021 12:00,21.6,-52.7, ,HU,105
2021244N12339,2021,NA,NA,LARRY,6/09/2021 15:00,21.835,-53.1001, ,HU,105
2021244N12339,2021,NA,NA,LARRY,6/09/2021 18:00,22.1,-53.5, ,HU,105
2021244N12339,2021,NA,NA,LARRY,6/09/2021 21:00,22.3924,-53.8651, ,HU,105
2021244N12339,2021,NA,NA,LARRY,7/09/2021 0:00,22.7,-54.2, ,HU,105
2021244N12339,2021,NA,NA,LARRY,7/09/2021 3:00,22.9924,-54.5077, ,HU,102
2021244N12339,2021,NA,NA,LARRY,7/09/2021 6:00,23.3,-54.8, ,HU,100
2021244N12339,2021,NA,NA,LARRY,7/09/2021 9:00,23.6424,-55.1001, ,HU,97
2021244N12339,2021,NA,NA,LARRY,7/09/2021 12:00,24,-55.4, ,HU,95
2021244N12339,2021,NA,NA,LARRY,7/09/2021 15:00,24.35,-55.7076, ,HU,95
2021244N12339,2021,NA,NA,LARRY,7/09/2021 18:00,24.7,-56, ,HU,95
2021244N12339,2021,NA,NA,LARRY,7/09/2021 21:00,25.0424,-56.2503, ,HU,95
2021244N12339,2021,NA,NA,LARRY,8/09/2021 0:00,25.4,-56.5, ,HU,95
2021244N12339,2021,NA,NA,LARRY,8/09/2021 3:00,25.7774,-56.7779, ,HU,95
2021244N12339,2021,NA,NA,LARRY,8/09/2021 6:00,26.2,-57.1, ,HU,95
2021244N12339,2021,NA,NA,LARRY,8/09/2021 9:00,26.6849,-57.4702, ,HU,92
2021244N12339,2021,NA,NA,LARRY,8/09/2021 12:00,27.2,-57.9, ,HU,90
2021244N12339,2021,NA,NA,LARRY,8/09/2021 15:00,27.7075,-58.3852, ,HU,90
2021244N12339,2021,NA,NA,LARRY,8/09/2021 18:00,28.2,-58.9, ,HU,90
2021244N12339,2021,NA,NA,LARRY,8/09/2021 21:00,28.6499,-59.408, ,HU,87
2021244N12339,2021,NA,NA,LARRY,9/09/2021 0:00,29.1,-59.9, ,HU,85
2021244N12339,2021,NA,NA,LARRY,9/09/2021 3:00,29.5774,-60.3729, ,HU,82
2021244N12339,2021,NA,NA,LARRY,9/09/2021 6:00,30.1,-60.8, ,HU,80
2021244N12339,2021,NA,NA,LARRY,9/09/2021 9:00,30.6623,-61.1731, ,HU,80
2021244N12339,2021,NA,NA,LARRY,9/09/2021 12:00,31.3,-61.5, ,HU,80
2021244N12339,2021,NA,NA,LARRY,9/09/2021 15:00,32.02,-61.8372, ,HU,80
2021244N12339,2021,NA,NA,LARRY,9/09/2021 18:00,32.8,-62.1, ,HU,80
2021244N12339,2021,NA,NA,LARRY,9/09/2021 21:00,33.5549,-62.2528, ,HU,80
2021244N12339,2021,NA,NA,LARRY,10/09/2021 0:00,34.4,-62.3, ,HU,80
2021244N12339,2021,NA,NA,LARRY,10/09/2021 3:00,35.3897,-62.3447, ,HU,77
2021244N12339,2021,NA,NA,LARRY,10/09/2021 6:00,36.5,-62.2, ,HU,75
2021244N12339,2021,NA,NA,LARRY,10/09/2021 9:00,37.6325,-61.7609, ,HU,72
2021244N12339,2021,NA,NA,LARRY,10/09/2021 12:00,38.9,-61.1, ,HU,70
2021244N12339,2021,NA,NA,LARRY,10/09/2021 15:00,40.3379,-60.427, ,HU,70
2021244N12339,2021,NA,NA,LARRY,10/09/2021 18:00,41.9,-59.5, ,HU,70
2021244N12339,2021,NA,NA,LARRY,10/09/2021 21:00,43.4312,-58.1861, ,HU,70
2021244N12339,2021,NA,NA,LARRY,11/09/2021 0:00,45.1,-56.6, ,HU,70
2021244N12339,2021,NA,NA,LARRY,11/09/2021 3:00,46.9871,-54.8785, ,HU,70
2021244N12339,2021,NA,NA,LARRY,11/09/2021 3:30,47.3,-54.6,L,HU,70
2021244N12339,2021,NA,NA,LARRY,11/09/2021 6:00,48.8,-53.3, ,HU,65
2021244N12339,2021,NA,NA,LARRY,11/09/2021 9:00,50.7004,-51.5112, ,HU,62
2021244N12339,2021,NA,NA,LARRY,11/09/2021 12:00,52.5,-49.7, ,EX,60
2021244N12339,2021,NA,NA,LARRY,11/09/2021 15:00,53.996,-48.1647, ,EX,57
2021244N12339,2021,NA,NA,LARRY,11/09/2021 18:00,55.3,-46.8, ,EX,55
2021252N28273,2021,NA,GM,MINDY,8/09/2021 18:00,28.4,-86.8, ,TS,35
2021252N28273,2021,NA,GM,MINDY,8/09/2021 21:00,28.9733,-86.1063, ,TS,40
2021252N28273,2021,NA,GM,MINDY,9/09/2021 0:00,29.5,-85.4, ,TS,45
2021252N28273,2021,NA,GM,MINDY,9/09/2021 1:15,29.7,-85.1,L,TS,50
2021252N28273,2021,NA,NA,MINDY,9/09/2021 3:00,29.9989,-84.6845, ,TS,44
2021252N28273,2021,NA,NA,MINDY,9/09/2021 6:00,30.5,-83.9, ,TS,35
2021252N28273,2021,NA,NA,MINDY,9/09/2021 9:00,30.8903,-82.9205, ,TS,32
2021252N28273,2021,NA,NA,MINDY,9/09/2021 12:00,31.2,-81.8, ,TD,30
2021252N28273,2021,NA,NA,MINDY,9/09/2021 15:00,31.4715,-80.6367, ,TD,30
2021252N28273,2021,NA,NA,MINDY,9/09/2021 18:00,31.7,-79.4, ,TD,30
2021252N28273,2021,NA,NA,MINDY,9/09/2021 21:00,31.8987,-78.1287, ,TD,30
2021252N28273,2021,NA,NA,MINDY,10/09/2021 0:00,32.1,-76.8, ,LO,30
2021252N28273,2021,NA,NA,MINDY,10/09/2021 3:00,32.3353,-75.3698, ,LO,30
2021252N28273,2021,NA,NA,MINDY,10/09/2021 6:00,32.6,-74, ,LO,30
2021252N28273,2021,NA,NA,MINDY,10/09/2021 9:00,32.8981,-72.8397, ,LO,30
2021252N28273,2021,NA,NA,MINDY,10/09/2021 12:00,33.2,-71.8, ,LO,30
2021252N28273,2021,NA,NA,MINDY,10/09/2021 15:00,33.4645,-70.7958, ,LO,30
2021252N28273,2021,NA,NA,MINDY,10/09/2021 18:00,33.7,-69.8, ,LO,30
2021256N21265,2021,NA,GM,NICHOLAS,12/09/2021 12:00,21,-95.2, ,TS,35
2021256N21265,2021,NA,GM,NICHOLAS,12/09/2021 15:00,21.705,-95.3873, ,TS,35
2021256N21265,2021,NA,GM,NICHOLAS,12/09/2021 18:00,22.4,-95.6, ,TS,35
2021256N21265,2021,NA,GM,NICHOLAS,12/09/2021 21:00,23.0725,-95.85, ,TS,37
2021256N21265,2021,NA,GM,NICHOLAS,13/09/2021 0:00,23.7,-96.1, ,TS,40
2021256N21265,2021,NA,GM,NICHOLAS,13/09/2021 3:00,24.265,-96.3226, ,TS,45
2021256N21265,2021,NA,GM,NICHOLAS,13/09/2021 6:00,24.8,-96.5, ,TS,50
2021256N21265,2021,NA,GM,NICHOLAS,13/09/2021 9:00,25.35,-96.6375, ,TS,50
2021256N21265,2021,NA,GM,NICHOLAS,13/09/2021 12:00,25.9,-96.7, ,TS,50
2021256N21265,2021,NA,GM,NICHOLAS,13/09/2021 15:00,26.4574,-96.695, ,TS,52
2021256N21265,2021,NA,GM,NICHOLAS,13/09/2021 18:00,27,-96.6, ,TS,55
